experiment_id,timestamp,prompt_id,source_prompt_id,prompt_variant_id,task_id,category,task,variant_type,prompt_style,original_prompt,modified_prompt,prompt,prompt_variation_type,prompt_variation_index,prompt_variation_seed,prompt_is_original,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,image_path,execution_time_seconds,inference_time_seconds,image_save_time_seconds,peak_vram_mb,peak_allocated_vram_mb,peak_reserved_vram_mb,status,error_message
20260723_144659,2026-07-23T14:58:18,P006,P006,P006_pv01,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities",typo_swap,1,1253743320.0,False,42,P006_pv01_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv01_w512_h512_seed42.png,6.570112,6.39633,0.173779,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:58:25,P006,P006,P006_pv01,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities",typo_swap,1,1253743320.0,False,43,P006_pv01_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv01_w512_h512_seed43.png,6.577696,6.406377,0.171314,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:58:32,P006,P006,P006_pv01,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities",typo_swap,1,1253743320.0,False,44,P006_pv01_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv01_w512_h512_seed44.png,6.612872,6.458325,0.154543,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:58:38,P006,P006,P006_pv02,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.",punctuation,2,1684499452.0,False,42,P006_pv02_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv02_w512_h512_seed42.png,6.5908,6.389919,0.200877,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:58:45,P006,P006,P006_pv02,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.",punctuation,2,1684499452.0,False,43,P006_pv02_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv02_w512_h512_seed43.png,6.673573,6.474884,0.198686,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:58:52,P006,P006,P006_pv02,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.",punctuation,2,1684499452.0,False,44,P006_pv02_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv02_w512_h512_seed44.png,6.546677,6.400967,0.145705,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:58:59,P006,P006,P006_pv03,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities",case,3,186495069.0,False,42,P006_pv03_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv03_w512_h512_seed42.png,6.691108,6.449264,0.241842,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:06,P006,P006,P006_pv03,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities",case,3,186495069.0,False,43,P006_pv03_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv03_w512_h512_seed43.png,6.651811,6.477575,0.174233,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:13,P006,P006,P006_pv03,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities",case,3,186495069.0,False,44,P006_pv03_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv03_w512_h512_seed44.png,6.608622,6.435821,0.172797,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:20,P006,P006,P006_pv04,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",article_drop,4,2962115150.0,False,42,P006_pv04_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv04_w512_h512_seed42.png,6.602069,6.33628,0.265782,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:27,P006,P006,P006_pv04,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",article_drop,4,2962115150.0,False,43,P006_pv04_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv04_w512_h512_seed43.png,7.374569,7.110225,0.264338,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:34,P006,P006,P006_pv04,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",article_drop,4,2962115150.0,False,44,P006_pv04_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv04_w512_h512_seed44.png,6.853507,6.59695,0.256554,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:41,P006,P006,P006_pv05,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",adjacent_word_swap,5,2046638099.0,False,42,P006_pv05_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv05_w512_h512_seed42.png,6.597829,6.446488,0.151337,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:48,P006,P006,P006_pv05,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",adjacent_word_swap,5,2046638099.0,False,43,P006_pv05_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv05_w512_h512_seed43.png,6.576149,6.435115,0.141031,1979.168,1979.168,2152.0,generated,
20260723_144659,2026-07-23T14:59:55,P006,P006,P006_pv05,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",adjacent_word_swap,5,2046638099.0,False,44,P006_pv05_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_144659/P006_pv05_w512_h512_seed44.png,6.785486,6.616167,0.169315,1979.168,1979.168,2152.0,generated,
